,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,album_id,album_name
2QGpqIBiS4jzw02Pfy0yRN,0.617,0.631,0,-7.876,1,0.0336,0.122,0,0.139,0.185,89.925,audio_features,2QGpqIBiS4jzw02Pfy0yRN,spotify:track:2QGpqIBiS4jzw02Pfy0yRN,https://api.spotify.com/v1/tracks/2QGpqIBiS4jzw02Pfy0yRN,https://api.spotify.com/v1/audio-analysis/2QGpqIBiS4jzw02Pfy0yRN,192907,4,0fCo3BEMG0Dtsk5oTaTRXh,Pienso en ti
5cUPdZir4P02ZamNpr9Izn,0.554,0.959,11,-6.44,1,0.0369,0.000549,0,0.362,0.963,125.985,audio_features,5cUPdZir4P02ZamNpr9Izn,spotify:track:5cUPdZir4P02ZamNpr9Izn,https://api.spotify.com/v1/tracks/5cUPdZir4P02ZamNpr9Izn,https://api.spotify.com/v1/audio-analysis/5cUPdZir4P02ZamNpr9Izn,214460,4,3NqI9gnJNNPZKYzvwxdQ0k,Isla de Japón
7uUYUy2qLfev9ppNvFBHpX,0.842,0.893,9,-4.277,1,0.0462,0.104,0,0.289,0.713,121.035,audio_features,7uUYUy2qLfev9ppNvFBHpX,spotify:track:7uUYUy2qLfev9ppNvFBHpX,https://api.spotify.com/v1/tracks/7uUYUy2qLfev9ppNvFBHpX,https://api.spotify.com/v1/audio-analysis/7uUYUy2qLfev9ppNvFBHpX,193627,4,6Hu1DObY1WeKWxHfeaOcFg,Prestige
4IWSiikKGhA9cBmAL6r3iy,0.83,0.623,7,-7.564,1,0.0485,0.0711,4.03e-05,0.111,0.326,103.982,audio_features,4IWSiikKGhA9cBmAL6r3iy,spotify:track:4IWSiikKGhA9cBmAL6r3iy,https://api.spotify.com/v1/tracks/4IWSiikKGhA9cBmAL6r3iy,https://api.spotify.com/v1/audio-analysis/4IWSiikKGhA9cBmAL6r3iy,182308,4,2xx2vcIQ5RhMKhvGVphwDu,Cansado
4FjkjrvfbB3C4eUqWlw3vB,0.707,0.572,1,-5.378,1,0.157,0.497,4.06e-06,0.126,0.456,98.003,audio_features,4FjkjrvfbB3C4eUqWlw3vB,spotify:track:4FjkjrvfbB3C4eUqWlw3vB,https://api.spotify.com/v1/tracks/4FjkjrvfbB3C4eUqWlw3vB,https://api.spotify.com/v1/audio-analysis/4FjkjrvfbB3C4eUqWlw3vB,168367,4,6wl31M47YdcV6eNyfXCjCk,NASTU
58qD19mV8HR8iKq8skiEjJ,0.453,0.491,11,-8.193,1,0.0657,0.678,0,0.175,0.269,145.859,audio_features,58qD19mV8HR8iKq8skiEjJ,spotify:track:58qD19mV8HR8iKq8skiEjJ,https://api.spotify.com/v1/tracks/58qD19mV8HR8iKq8skiEjJ,https://api.spotify.com/v1/audio-analysis/58qD19mV8HR8iKq8skiEjJ,213120,4,0g6ay6f8PHbETwy5kBRrtW,Alberto Plaza
0HPD5WQqrq7wPWR7P7Dw1i,0.755,0.837,2,-2.718,0,0.142,0.0991,0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition)
2qxmye6gAegTMjLKEBoR3d,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4,6jKZplJpy21R5lHaYHHjmZ,Narrated For You
7hv7synVPhVu30Ex2amJQc,0.481,0.598,7,-5.987,1,0.0309,0.119,1.72e-06,0.0938,0.408,76.732,audio_features,7hv7synVPhVu30Ex2amJQc,spotify:track:7hv7synVPhVu30Ex2amJQc,https://api.spotify.com/v1/tracks/7hv7synVPhVu30Ex2amJQc,https://api.spotify.com/v1/audio-analysis/7hv7synVPhVu30Ex2amJQc,229406,4,1T2uKSyUf7DBWOABtsmYLM,Nuclear
3pxXG19lrk2IIcf6VViEJR,0.584,0.838,7,-6.471,1,0.0384,0.012,0,0.119,0.707,74.996,audio_features,3pxXG19lrk2IIcf6VViEJR,spotify:track:3pxXG19lrk2IIcf6VViEJR,https://api.spotify.com/v1/tracks/3pxXG19lrk2IIcf6VViEJR,https://api.spotify.com/v1/audio-analysis/3pxXG19lrk2IIcf6VViEJR,187038,4,59HyW3yFk1tQsRJYK85BuB,No Me Odio Tanto
1CGhHQZF487xpWITQW1bam,0.854,0.669,9,-5.206,0,0.0617,0.288,0,0.221,0.484,120.023,audio_features,1CGhHQZF487xpWITQW1bam,spotify:track:1CGhHQZF487xpWITQW1bam,https://api.spotify.com/v1/tracks/1CGhHQZF487xpWITQW1bam,https://api.spotify.com/v1/audio-analysis/1CGhHQZF487xpWITQW1bam,224000,4,09GfVR0PkMJlnfXkJVTtcU,Entre Tú y Yo
72TFWvU3wUYdUuxejTTIzt,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,audio_features,72TFWvU3wUYdUuxejTTIzt,spotify:track:72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/tracks/72TFWvU3wUYdUuxejTTIzt,https://api.spotify.com/v1/audio-analysis/72TFWvU3wUYdUuxejTTIzt,219320,4,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe)
0qwcGscxUHGZTgq0zcaqk1,0.482,0.873,0,-3.145,1,0.0853,0.0111,0,0.409,0.737,165.084,audio_features,0qwcGscxUHGZTgq0zcaqk1,spotify:track:0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/tracks/0qwcGscxUHGZTgq0zcaqk1,https://api.spotify.com/v1/audio-analysis/0qwcGscxUHGZTgq0zcaqk1,214320,4,7qjA5gbagHWVbqKUgVt49l,Avril Lavigne (Expanded Edition)
4KVJiHxOEe0uWTxoFV1SuY,0.777,0.735,7,-4.793,1,0.0875,0.115,0,0.127,0.52,140.013,audio_features,4KVJiHxOEe0uWTxoFV1SuY,spotify:track:4KVJiHxOEe0uWTxoFV1SuY,https://api.spotify.com/v1/tracks/4KVJiHxOEe0uWTxoFV1SuY,https://api.spotify.com/v1/audio-analysis/4KVJiHxOEe0uWTxoFV1SuY,186054,4,7zraxKFA7iSUKXJk0KV898,Contigo a Morir
1SQQK8zekTm8xhwIcVcTPt,0.523,0.396,8,-11.596,0,0.0845,0.11,0.000117,0.0913,0.433,188.834,audio_features,1SQQK8zekTm8xhwIcVcTPt,spotify:track:1SQQK8zekTm8xhwIcVcTPt,https://api.spotify.com/v1/tracks/1SQQK8zekTm8xhwIcVcTPt,https://api.spotify.com/v1/audio-analysis/1SQQK8zekTm8xhwIcVcTPt,204000,3,3Wqm2Y41oWaFHODb2xTnn7,Temor
5aBiUxjZM1Tvf324Fu2oQF,0.613,0.511,7,-5.212,1,0.039,0.602,0,0.109,0.347,159.89,audio_features,5aBiUxjZM1Tvf324Fu2oQF,spotify:track:5aBiUxjZM1Tvf324Fu2oQF,https://api.spotify.com/v1/tracks/5aBiUxjZM1Tvf324Fu2oQF,https://api.spotify.com/v1/audio-analysis/5aBiUxjZM1Tvf324Fu2oQF,153750,1,2K8Jw6BgO5befV6LSdYXur,La Última (Banda Sonora Original)
278kSqsZIiYp8p3QjYAqa8,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,audio_features,278kSqsZIiYp8p3QjYAqa8,spotify:track:278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/tracks/278kSqsZIiYp8p3QjYAqa8,https://api.spotify.com/v1/audio-analysis/278kSqsZIiYp8p3QjYAqa8,236216,4,7CjJb2mikwAWA1V6kewFBF,X 100PRE
6RC5tEJEye1m0ilNfzjf3K,0.463,0.726,11,-5.126,1,0.03,0.0589,0,0.0861,0.473,82.006,audio_features,6RC5tEJEye1m0ilNfzjf3K,spotify:track:6RC5tEJEye1m0ilNfzjf3K,https://api.spotify.com/v1/tracks/6RC5tEJEye1m0ilNfzjf3K,https://api.spotify.com/v1/audio-analysis/6RC5tEJEye1m0ilNfzjf3K,241867,4,2UFGffYhwvhVGzXYldlpZk,Camp Rock OST
1UmZpd5navRsg2ukqCKJjc,0.782,0.651,6,-4.604,0,0.0643,0.158,0,0.12,0.562,91.999,audio_features,1UmZpd5navRsg2ukqCKJjc,spotify:track:1UmZpd5navRsg2ukqCKJjc,https://api.spotify.com/v1/tracks/1UmZpd5navRsg2ukqCKJjc,https://api.spotify.com/v1/audio-analysis/1UmZpd5navRsg2ukqCKJjc,176000,4,5r8T7S23cVDSd7a045h4N5,Primer Dia de Clases
0z5yLgBmAtaylDYrgwzlpH,0.784,0.689,4,-8.216,0,0.0385,0.759,0.00536,0.143,0.332,124.025,audio_features,0z5yLgBmAtaylDYrgwzlpH,spotify:track:0z5yLgBmAtaylDYrgwzlpH,https://api.spotify.com/v1/tracks/0z5yLgBmAtaylDYrgwzlpH,https://api.spotify.com/v1/audio-analysis/0z5yLgBmAtaylDYrgwzlpH,205716,4,7vFlsccgSanI5MxPbomwVY,Amapolas
24w139jhWNnuQjnlhlzLvi,0.716,0.879,5,-6.179,0,0.0349,0.0454,0,0.243,0.905,126.368,audio_features,24w139jhWNnuQjnlhlzLvi,spotify:track:24w139jhWNnuQjnlhlzLvi,https://api.spotify.com/v1/tracks/24w139jhWNnuQjnlhlzLvi,https://api.spotify.com/v1/audio-analysis/24w139jhWNnuQjnlhlzLvi,242267,4,4D4nUPgZckdsczheG6hYIF,"Feo, Fuerte y Formal"
7aq4mn7HqjIWeEn3YReKWV,0.851,0.556,7,-5.673,0,0.0479,0.415,0,0.0983,0.272,124.922,audio_features,7aq4mn7HqjIWeEn3YReKWV,spotify:track:7aq4mn7HqjIWeEn3YReKWV,https://api.spotify.com/v1/tracks/7aq4mn7HqjIWeEn3YReKWV,https://api.spotify.com/v1/audio-analysis/7aq4mn7HqjIWeEn3YReKWV,218895,4,3sZC4DBqa36m3u2xh08U7K,Calle Amor
5FWQLEX0lavdxiWGBNkBQ4,0.595,0.675,8,-3.814,1,0.108,0.121,1.24e-06,0.314,0.612,140.978,audio_features,5FWQLEX0lavdxiWGBNkBQ4,spotify:track:5FWQLEX0lavdxiWGBNkBQ4,https://api.spotify.com/v1/tracks/5FWQLEX0lavdxiWGBNkBQ4,https://api.spotify.com/v1/audio-analysis/5FWQLEX0lavdxiWGBNkBQ4,182076,3,6KBwgofbUBuXuFTuKmi9Js,Me Enteré
6kq09nzEHEuXt1svtB0CVz,0.851,0.675,7,-5.665,1,0.0848,0.0164,0,0.0853,0.735,98.05,audio_features,6kq09nzEHEuXt1svtB0CVz,spotify:track:6kq09nzEHEuXt1svtB0CVz,https://api.spotify.com/v1/tracks/6kq09nzEHEuXt1svtB0CVz,https://api.spotify.com/v1/audio-analysis/6kq09nzEHEuXt1svtB0CVz,138630,4,2QEShF7300XPtFTvh96nLh,Sesión - 7
0i0Q5eFr909SFwCzvoKWLY,0.847,0.199,5,-15.521,0,0.0992,0.879,0.886,0.0977,0.493,94.003,audio_features,0i0Q5eFr909SFwCzvoKWLY,spotify:track:0i0Q5eFr909SFwCzvoKWLY,https://api.spotify.com/v1/tracks/0i0Q5eFr909SFwCzvoKWLY,https://api.spotify.com/v1/audio-analysis/0i0Q5eFr909SFwCzvoKWLY,137872,4,6lbNaHUgHOKA7jytgTfIB4,What When Why
4OjJAGDDZTLlTNeOMBl7UM,0.627,0.801,4,-11.433,1,0.0487,0.609,7.32e-06,0.373,0.926,116.102,audio_features,4OjJAGDDZTLlTNeOMBl7UM,spotify:track:4OjJAGDDZTLlTNeOMBl7UM,https://api.spotify.com/v1/tracks/4OjJAGDDZTLlTNeOMBl7UM,https://api.spotify.com/v1/audio-analysis/4OjJAGDDZTLlTNeOMBl7UM,218520,4,4bnWDBDMEsDvwObwZnMngr,Mosaïque
4tVt0rbTPfGrtWRBvOGg1n,0.589,0.277,1,-9.392,1,0.028,0.082,0.000803,0.0683,0.273,131.05,audio_features,4tVt0rbTPfGrtWRBvOGg1n,spotify:track:4tVt0rbTPfGrtWRBvOGg1n,https://api.spotify.com/v1/tracks/4tVt0rbTPfGrtWRBvOGg1n,https://api.spotify.com/v1/audio-analysis/4tVt0rbTPfGrtWRBvOGg1n,242147,4,7FGlnbYUbnqdlr6yk0JoPC,Rarities - EP
73qNM5MCKasn5pc4uJfEPa,0.647,0.23,8,-15.64,0,0.0408,0.75,0.824,0.352,0.22,135.938,audio_features,73qNM5MCKasn5pc4uJfEPa,spotify:track:73qNM5MCKasn5pc4uJfEPa,https://api.spotify.com/v1/tracks/73qNM5MCKasn5pc4uJfEPa,https://api.spotify.com/v1/audio-analysis/73qNM5MCKasn5pc4uJfEPa,145221,4,3YJWndWjfwQuReTjDirSqQ,QuietPath
4IoYz8XqqdowINzfRrFnhi,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994,audio_features,4IoYz8XqqdowINzfRrFnhi,spotify:track:4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi,241853,4,3ibdlhMmbFPMYoWvwHCzI3,The Fray
11WTwdlo8ZIQ6fNNp6aX6W,0.761,0.626,2,-7.43,1,0.104,0.705,0.000111,0.11,0.422,114.174,audio_features,11WTwdlo8ZIQ6fNNp6aX6W,spotify:track:11WTwdlo8ZIQ6fNNp6aX6W,https://api.spotify.com/v1/tracks/11WTwdlo8ZIQ6fNNp6aX6W,https://api.spotify.com/v1/audio-analysis/11WTwdlo8ZIQ6fNNp6aX6W,172632,4,65dHhtWOPb5JOfqKpGMnON,Síntesis
34mvkVskpYxe7CfkEs3XCY,0.63,0.713,0,-5.8,1,0.0443,0.264,0,0.185,0.547,81.999,audio_features,34mvkVskpYxe7CfkEs3XCY,spotify:track:34mvkVskpYxe7CfkEs3XCY,https://api.spotify.com/v1/tracks/34mvkVskpYxe7CfkEs3XCY,https://api.spotify.com/v1/audio-analysis/34mvkVskpYxe7CfkEs3XCY,206013,4,0MjJOhgZD9wBqy0sMPtmXk,Vida Lejana
7uYgVgRSgqluZclLS7wpp4,0.737,0.742,6,-2.875,1,0.0441,0.218,0,0.316,0.386,119.966,audio_features,7uYgVgRSgqluZclLS7wpp4,spotify:track:7uYgVgRSgqluZclLS7wpp4,https://api.spotify.com/v1/tracks/7uYgVgRSgqluZclLS7wpp4,https://api.spotify.com/v1/audio-analysis/7uYgVgRSgqluZclLS7wpp4,258000,4,5lCXXIhQu0sY2M6BEROMu3,El Farsante (Remix)
6kH8Teb9KlAUFgZC77k8oY,0.743,0.451,7,-8.573,1,0.097,0.0693,0,0.084,0.466,99.129,audio_features,6kH8Teb9KlAUFgZC77k8oY,spotify:track:6kH8Teb9KlAUFgZC77k8oY,https://api.spotify.com/v1/tracks/6kH8Teb9KlAUFgZC77k8oY,https://api.spotify.com/v1/audio-analysis/6kH8Teb9KlAUFgZC77k8oY,150181,4,1YeEV5nSQpYMLXqhC6qYzz,Green Eyes
51CGbL9BAw1896waeHoR9w,0.596,0.4,6,-9.072,0,0.112,0.71,0,0.103,0.083,171.515,audio_features,51CGbL9BAw1896waeHoR9w,spotify:track:51CGbL9BAw1896waeHoR9w,https://api.spotify.com/v1/tracks/51CGbL9BAw1896waeHoR9w,https://api.spotify.com/v1/audio-analysis/51CGbL9BAw1896waeHoR9w,161107,5,3js3vnaiDDghVu9ADH93Q5,FERXXO (VOL 1: M.O.R)
1MyWEi6qKCEqSCLureNXIL,0.541,0.925,1,-3.339,1,0.0548,0.000307,0.000658,0.149,0.434,128.978,audio_features,1MyWEi6qKCEqSCLureNXIL,spotify:track:1MyWEi6qKCEqSCLureNXIL,https://api.spotify.com/v1/tracks/1MyWEi6qKCEqSCLureNXIL,https://api.spotify.com/v1/audio-analysis/1MyWEi6qKCEqSCLureNXIL,207735,4,4nZtj3WjqLrovuUg6ETcBQ,Tenía Tanto Que Darte
3i5cEWbDhy52qysTGUOfN2,0.561,0.42,7,-5.266,0,0.0282,0.0239,0,0.153,0.265,74.989,audio_features,3i5cEWbDhy52qysTGUOfN2,spotify:track:3i5cEWbDhy52qysTGUOfN2,https://api.spotify.com/v1/tracks/3i5cEWbDhy52qysTGUOfN2,https://api.spotify.com/v1/audio-analysis/3i5cEWbDhy52qysTGUOfN2,207333,4,3N8rBwshaNJ8gZwtUtDOR1,H20 Soundtrack
2yAVzRiEQooPEJ9SYx11L3,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,audio_features,2yAVzRiEQooPEJ9SYx11L3,spotify:track:2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/tracks/2yAVzRiEQooPEJ9SYx11L3,https://api.spotify.com/v1/audio-analysis/2yAVzRiEQooPEJ9SYx11L3,283748,4,54vbD17F1t5q3yHkj1cX37,Europop
0KBS6MmhnlB2i1AjcYiDlN,0.648,0.639,7,-6.429,1,0.23,0.453,0,0.38,0.521,81.004,audio_features,0KBS6MmhnlB2i1AjcYiDlN,spotify:track:0KBS6MmhnlB2i1AjcYiDlN,https://api.spotify.com/v1/tracks/0KBS6MmhnlB2i1AjcYiDlN,https://api.spotify.com/v1/audio-analysis/0KBS6MmhnlB2i1AjcYiDlN,179707,4,17ELSBzLZLgQHlt5QGBWgh,Rockstars
0x4Kmsd1YLB9emO8thJ62U,0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,audio_features,0x4Kmsd1YLB9emO8thJ62U,spotify:track:0x4Kmsd1YLB9emO8thJ62U,https://api.spotify.com/v1/tracks/0x4Kmsd1YLB9emO8thJ62U,https://api.spotify.com/v1/audio-analysis/0x4Kmsd1YLB9emO8thJ62U,193237,4,4MTtBjQEt7i752hISXjKqA,Las Leyendas Nunca Mueren
2G6cOHhIjJGd7fhBKXBjLr,0.85,0.558,2,-10.023,1,0.0924,0.677,0,0.117,0.664,120.011,audio_features,2G6cOHhIjJGd7fhBKXBjLr,spotify:track:2G6cOHhIjJGd7fhBKXBjLr,https://api.spotify.com/v1/tracks/2G6cOHhIjJGd7fhBKXBjLr,https://api.spotify.com/v1/audio-analysis/2G6cOHhIjJGd7fhBKXBjLr,139067,4,6xUsWpvDVdDD8qDbQOsOL6,Vidas Pasadas
1bxjM70jXQUNuZ3L4WG9Ck,0.487,0.607,4,-5.722,1,0.0337,0.737,0,0.386,0.236,157.84,audio_features,1bxjM70jXQUNuZ3L4WG9Ck,spotify:track:1bxjM70jXQUNuZ3L4WG9Ck,https://api.spotify.com/v1/tracks/1bxjM70jXQUNuZ3L4WG9Ck,https://api.spotify.com/v1/audio-analysis/1bxjM70jXQUNuZ3L4WG9Ck,218760,4,46h3tVi18HDtERGaXriKza,Las Cometas Siempre Vuelan En Agosto (Ft. Líderes Sociales)
65H6t1WQBim6q93yM8fEwn,0.804,0.56,1,-6.912,0,0.0397,0.416,0,0.0608,0.768,133.682,audio_features,65H6t1WQBim6q93yM8fEwn,spotify:track:65H6t1WQBim6q93yM8fEwn,https://api.spotify.com/v1/tracks/65H6t1WQBim6q93yM8fEwn,https://api.spotify.com/v1/audio-analysis/65H6t1WQBim6q93yM8fEwn,254720,4,5QdYO6Q2POaG7dhVIsJeWd,We Broke The Rules
0zY2rypOdM8xmsf4tUyafF,0.725,0.743,10,-4.185,0,0.148,0.256,0,0.0934,0.542,87.979,audio_features,0zY2rypOdM8xmsf4tUyafF,spotify:track:0zY2rypOdM8xmsf4tUyafF,https://api.spotify.com/v1/tracks/0zY2rypOdM8xmsf4tUyafF,https://api.spotify.com/v1/audio-analysis/0zY2rypOdM8xmsf4tUyafF,139091,4,5jVewtOpycGENT1zZW4wpR,Supernova
7IUqWSyZP376AhNCmQwYRE,0.638,0.865,7,-5.369,0,0.0372,0.00933,0.000549,0.0547,0.961,132.018,audio_features,7IUqWSyZP376AhNCmQwYRE,spotify:track:7IUqWSyZP376AhNCmQwYRE,https://api.spotify.com/v1/tracks/7IUqWSyZP376AhNCmQwYRE,https://api.spotify.com/v1/audio-analysis/7IUqWSyZP376AhNCmQwYRE,201413,4,3usWDrnHhiEosZUbi1fpGV,My World 2
1txKMRTXE0Gh3aQVSHxmwY,0.881,0.848,1,-3.747,0,0.0987,0.353,0,0.272,0.848,115.001,audio_features,1txKMRTXE0Gh3aQVSHxmwY,spotify:track:1txKMRTXE0Gh3aQVSHxmwY,https://api.spotify.com/v1/tracks/1txKMRTXE0Gh3aQVSHxmwY,https://api.spotify.com/v1/audio-analysis/1txKMRTXE0Gh3aQVSHxmwY,205173,4,3L2sHT4Y1hbYYTt78OT0me,Quiero Volver
1cQ3LIkZE68pMSnPhZWXLu,0.658,0.282,2,-8.282,0,0.0353,0.433,0,0.0741,0.39,119.757,audio_features,1cQ3LIkZE68pMSnPhZWXLu,spotify:track:1cQ3LIkZE68pMSnPhZWXLu,https://api.spotify.com/v1/tracks/1cQ3LIkZE68pMSnPhZWXLu,https://api.spotify.com/v1/audio-analysis/1cQ3LIkZE68pMSnPhZWXLu,277724,3,5L5evi5tJPh8WaEFAQp7Tp,The Highlights
0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,audio_features,0NTMtAO2BV4tnGvw9EgBVq,spotify:track:0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/tracks/0NTMtAO2BV4tnGvw9EgBVq,https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq,219306,4,4S8F794ucXJcAtycwOZgR9,Bitch Better Have My Money
6z5Yh7kOKeLjqIsNdokIpU,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,audio_features,6z5Yh7kOKeLjqIsNdokIpU,spotify:track:6z5Yh7kOKeLjqIsNdokIpU,https://api.spotify.com/v1/tracks/6z5Yh7kOKeLjqIsNdokIpU,https://api.spotify.com/v1/audio-analysis/6z5Yh7kOKeLjqIsNdokIpU,285120,3,2lkbTVYUYHXoXt17WXIAVc,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack)
1CMPYloogotoC6z9n9wdQT,0.745,0.843,1,-4.383,0,0.0632,0.0898,0,0.264,0.893,135.95,audio_features,1CMPYloogotoC6z9n9wdQT,spotify:track:1CMPYloogotoC6z9n9wdQT,https://api.spotify.com/v1/tracks/1CMPYloogotoC6z9n9wdQT,https://api.spotify.com/v1/audio-analysis/1CMPYloogotoC6z9n9wdQT,202192,4,1nCbhTCoOyhXcJEyERe5Fy,Diablita Remix
35hJjF7scGv5CfhuFUJe3P,0.758,0.638,0,-10.488,0,0.146,0.161,6.08e-06,0.142,0.519,88.019,audio_features,35hJjF7scGv5CfhuFUJe3P,spotify:track:35hJjF7scGv5CfhuFUJe3P,https://api.spotify.com/v1/tracks/35hJjF7scGv5CfhuFUJe3P,https://api.spotify.com/v1/audio-analysis/35hJjF7scGv5CfhuFUJe3P,230029,4,2fWFtugy0CFko38ZvzbDjG,NO QUIERO TU AMOR Feid
1cUoFCp4ZhS2VElJx4Z3CZ,0.784,0.784,7,-5.222,1,0.0663,0.0694,9.05e-05,0.0962,0.59,122.061,audio_features,1cUoFCp4ZhS2VElJx4Z3CZ,spotify:track:1cUoFCp4ZhS2VElJx4Z3CZ,https://api.spotify.com/v1/tracks/1cUoFCp4ZhS2VElJx4Z3CZ,https://api.spotify.com/v1/audio-analysis/1cUoFCp4ZhS2VElJx4Z3CZ,173053,4,7N2JnHvKmtzGxOPjr1DcOX,Nieve
0ikz6tENMONtK6qGkOrU3c,0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,audio_features,0ikz6tENMONtK6qGkOrU3c,spotify:track:0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/tracks/0ikz6tENMONtK6qGkOrU3c,https://api.spotify.com/v1/audio-analysis/0ikz6tENMONtK6qGkOrU3c,231333,4,02f3y3NTsddjdUMoNiBppI,Make It Big
5SqRXRIG9xgixPAkqBgGs0,0.496,0.893,7,-5.093,1,0.0388,0.433,1.89e-06,0.967,0.813,130.224,audio_features,5SqRXRIG9xgixPAkqBgGs0,spotify:track:5SqRXRIG9xgixPAkqBgGs0,https://api.spotify.com/v1/tracks/5SqRXRIG9xgixPAkqBgGs0,https://api.spotify.com/v1/audio-analysis/5SqRXRIG9xgixPAkqBgGs0,314520,4,3jQiTcA6bMtTSdkn46mnV1,Revolver Basico
3ad4HMun4ij9XwEShGPJTc,0.829,0.726,4,-3.955,0,0.128,0.151,0,0.0971,0.379,93.989,audio_features,3ad4HMun4ij9XwEShGPJTc,spotify:track:3ad4HMun4ij9XwEShGPJTc,https://api.spotify.com/v1/tracks/3ad4HMun4ij9XwEShGPJTc,https://api.spotify.com/v1/audio-analysis/3ad4HMun4ij9XwEShGPJTc,150645,4,3eMoJmr1Cb6fnZhBbIKCgR,Game Over
5pcjystBtalYeqaiXCcgEY,0.589,0.496,2,-7.606,1,0.0377,0.818,0,0.101,0.44,142.731,audio_features,5pcjystBtalYeqaiXCcgEY,spotify:track:5pcjystBtalYeqaiXCcgEY,https://api.spotify.com/v1/tracks/5pcjystBtalYeqaiXCcgEY,https://api.spotify.com/v1/audio-analysis/5pcjystBtalYeqaiXCcgEY,220839,4,5xd9LleY1wqsgKVTwLoXYI,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)
5S9V2AddsLdXjoFHKUglDk,0.318,0.974,4,-7.662,0,0.0457,0.866,0.963,0.859,0.113,164.582,audio_features,5S9V2AddsLdXjoFHKUglDk,spotify:track:5S9V2AddsLdXjoFHKUglDk,https://api.spotify.com/v1/tracks/5S9V2AddsLdXjoFHKUglDk,https://api.spotify.com/v1/audio-analysis/5S9V2AddsLdXjoFHKUglDk,35220,4,2xo237wyvzDGdtfmfeDIJY,Racing Santander: Cantos de la Hinchada V1 V1 2ª Edición
2ZpP2JzjOHH002EA7ybQXc,0.713,0.751,0,-6.956,1,0.222,0.459,0,0.128,0.771,99.942,audio_features,2ZpP2JzjOHH002EA7ybQXc,spotify:track:2ZpP2JzjOHH002EA7ybQXc,https://api.spotify.com/v1/tracks/2ZpP2JzjOHH002EA7ybQXc,https://api.spotify.com/v1/audio-analysis/2ZpP2JzjOHH002EA7ybQXc,191250,4,4hbg7o6kn5NNAvJjcK19Iw,Mi huella
3V7ZvEcT2rHTxTHXIgb7ab,0.702,0.141,8,-21.719,0,0.0545,0.915,0.852,0.14,0.0786,136.009,audio_features,3V7ZvEcT2rHTxTHXIgb7ab,spotify:track:3V7ZvEcT2rHTxTHXIgb7ab,https://api.spotify.com/v1/tracks/3V7ZvEcT2rHTxTHXIgb7ab,https://api.spotify.com/v1/audio-analysis/3V7ZvEcT2rHTxTHXIgb7ab,144000,4,6ORrpUT5RAbmgCJN09QczQ,Departure
